lot_id,product,line,lot_start_date,planned_release_date,disposition_date,status,batch_size_L,campaign_id
OCT2119,octanate_LV,Line_C,2023-11-16,2023-12-02,2023-12-03,Released,1511,CAMP_2023_11
FIB2120,fibryga,Line_A,2023-11-16,2023-11-26,2023-11-24,Released,1234,CAMP_2023_11
FIB2121,fibryga,Line_C,2023-11-16,2023-11-25,2023-11-26,Released,630,CAMP_2023_11
OCT2122,octanate,Line_A,2023-11-17,2023-11-25,2023-11-23,Released,1650,CAMP_2023_11
OCT2123,octanate,Line_B,2023-11-17,2023-11-28,2023-11-28,Released,595,CAMP_2023_11
FIB2124,fibryga,Line_C,2023-11-17,2023-11-24,2023-11-25,Released,1436,CAMP_2023_11
FIB2125,fibryga,Line_A,2023-11-18,2023-12-03,2023-12-07,Released,842,CAMP_2023_11
OCT2126,octanate,Line_B,2023-11-19,2023-11-30,2023-12-01,Released,2000,CAMP_2023_11
OCT2127,octanate_LV,Line_A,2023-11-19,2023-12-01,2023-12-02,Released,751,CAMP_2023_11
FIB2128,fibryga,Line_C,2023-11-19,2023-12-03,2023-12-04,Released,674,CAMP_2023_11
OCT2129,octanate,Line_A,2023-11-20,2023-12-03,2023-12-02,Released,810,CAMP_2023_11
OCT2130,octanate_LV,Line_B,2023-11-20,2023-12-03,2023-12-04,Released,1439,CAMP_2023_11
OCT2131,octanate_LV,Line_B,2023-11-21,2023-12-03,2023-12-04,Released,1388,CAMP_2023_11
OCT2132,octanate_LV,Line_C,2023-11-21,2023-11-28,2023-11-27,Released,1676,CAMP_2023_11
FIB2133,fibryga,Line_A,2023-11-21,2023-12-06,2023-12-07,Released,1323,CAMP_2023_11
OCT2134,octanate,Line_C,2023-11-22,2023-12-04,2023-12-11,Released,1580,CAMP_2023_11
OCT2135,octanate_LV,Line_B,2023-11-22,2023-12-05,2023-12-04,Released,1614,CAMP_2023_11
FIB2136,fibryga,Line_C,2023-11-22,2023-12-05,2023-12-05,Released,672,CAMP_2023_11
OCT2137,octanate,Line_A,2023-11-23,2023-12-05,2023-12-04,Released,1565,CAMP_2023_11
OCT2138,octanate,Line_C,2023-11-23,2023-12-01,2023-12-01,Released,1567,CAMP_2023_11
OCT2139,octanate_LV,Line_A,2023-11-23,2023-12-02,2023-12-09,Released,994,CAMP_2023_11
OCT2140,octanate_LV,Line_C,2023-11-23,2023-12-06,2023-12-04,Released,1999,CAMP_2023_11
FIB2141,fibryga,Line_A,2023-11-23,2023-12-05,2023-12-07,Released,753,CAMP_2023_11
FIB2142,fibryga,Line_B,2023-11-23,2023-12-01,2023-11-29,Released,1428,CAMP_2023_11
FIB2143,fibryga,Line_C,2023-11-23,2023-12-03,2023-12-02,Released,1217,CAMP_2023_11
OCT2144,octanate,Line_A,2023-11-24,2023-12-10,2023-12-11,Released,1564,CAMP_2023_11
OCT2145,octanate,Line_C,2023-11-24,2023-12-09,2023-12-09,Released,1430,CAMP_2023_11
OCT2146,octanate_LV,Line_A,2023-11-24,2023-12-07,2023-12-05,Released,688,CAMP_2023_11
OCT2147,octanate_LV,Line_B,2023-11-24,2023-12-03,2023-12-04,Released,659,CAMP_2023_11
OCT2148,octanate_LV,Line_C,2023-11-24,2023-12-09,2023-12-10,Released,1040,CAMP_2023_11
OCT2149,octanate_LV,Line_B,2023-11-25,2023-12-10,2023-12-20,Released,764,CAMP_2023_11
OCT2150,octanate,Line_B,2023-11-26,2023-12-05,2023-12-05,Released,743,CAMP_2023_11
OCT2151,octanate_LV,Line_B,2023-11-26,2023-12-12,2023-12-13,Released,741,CAMP_2023_11
OCT2152,octanate_LV,Line_C,2023-11-26,2023-12-08,2023-12-10,Released,557,CAMP_2023_11
FIB2153,fibryga,Line_B,2023-11-26,2023-12-12,2023-12-12,Released,1080,CAMP_2023_11
FIB2154,fibryga,Line_C,2023-11-26,2023-12-10,2023-12-18,Released,638,CAMP_2023_11
FIB2155,fibryga,Line_A,2023-11-28,2023-12-14,2023-12-15,Released,1293,CAMP_2023_11
FIB2156,fibryga,Line_B,2023-11-28,2023-12-11,2023-12-12,Released,1873,CAMP_2023_11
FIB2157,fibryga,Line_C,2023-11-29,2023-12-14,2023-12-17,Released,1667,CAMP_2023_11
OCT2158,octanate_LV,Line_A,2023-11-30,2023-12-15,2023-12-16,Released,1063,CAMP_2023_11
OCT2159,octanate_LV,Line_C,2023-11-30,2023-12-16,2023-12-16,Released,1322,CAMP_2023_11
OCT2160,octanate,Line_A,2023-12-01,2023-12-10,2023-12-10,Released,1282,CAMP_2023_12
OCT2161,octanate,Line_B,2023-12-01,2023-12-09,2023-12-08,Released,1084,CAMP_2023_12
OCT2162,octanate,Line_C,2023-12-01,2023-12-12,2023-12-11,Released,1128,CAMP_2023_12
OCT2163,octanate_LV,Line_C,2023-12-01,2023-12-13,2023-12-14,Released,1110,CAMP_2023_12
FIB2164,fibryga,Line_A,2023-12-01,2023-12-13,2023-12-21,Released,1028,CAMP_2023_12
FIB2165,fibryga,Line_B,2023-12-01,2023-12-09,2023-12-15,Released,1722,CAMP_2023_12
OCT2166,octanate,Line_C,2023-12-02,2023-12-10,2023-12-12,Released,1451,CAMP_2023_12
OCT2167,octanate_LV,Line_B,2023-12-02,2023-12-09,2023-12-08,Released,538,CAMP_2023_12
OCT2168,octanate_LV,Line_C,2023-12-02,2023-12-18,2023-12-17,Released,1636,CAMP_2023_12
FIB2169,fibryga,Line_B,2023-12-02,2023-12-18,2023-12-16,Released,1802,CAMP_2023_12
OCT2170,octanate,Line_B,2023-12-03,2023-12-18,2023-12-17,Released,1600,CAMP_2023_12
OCT2171,octanate_LV,Line_C,2023-12-03,2023-12-17,2023-12-17,Released,1837,CAMP_2023_12
FIB2172,fibryga,Line_B,2023-12-03,2023-12-17,2023-12-19,Released,1892,CAMP_2023_12
FIB2173,fibryga,Line_C,2023-12-03,2023-12-15,2023-12-14,Released,1698,CAMP_2023_12
OCT2174,octanate,Line_B,2023-12-04,2023-12-13,2023-12-11,Released,1115,CAMP_2023_12
OCT2175,octanate,Line_C,2023-12-04,2023-12-12,2023-12-12,Released,1384,CAMP_2023_12
OCT2176,octanate_LV,Line_A,2023-12-04,2023-12-19,2023-12-19,Released,1896,CAMP_2023_12
FIB2177,fibryga,Line_C,2023-12-04,2023-12-16,2023-12-18,Released,1727,CAMP_2023_12
OCT2178,octanate,Line_A,2023-12-05,2023-12-14,2023-12-12,Released,1746,CAMP_2023_12
OCT2179,octanate,Line_C,2023-12-06,2023-12-13,2023-12-14,Released,1876,CAMP_2023_12
OCT2180,octanate_LV,Line_A,2023-12-06,2023-12-19,2023-12-19,Released,1292,CAMP_2023_12
OCT2181,octanate_LV,Line_B,2023-12-06,2023-12-13,2023-12-21,Released,895,CAMP_2023_12
FIB2182,fibryga,Line_A,2023-12-06,2023-12-13,2023-12-13,Released,892,CAMP_2023_12
FIB2183,fibryga,Line_B,2023-12-06,2023-12-22,2023-12-21,Released,979,CAMP_2023_12
OCT2184,octanate,Line_B,2023-12-07,2023-12-21,2023-12-20,Released,514,CAMP_2023_12
OCT2185,octanate,Line_C,2023-12-07,2023-12-20,2023-12-27,Released,1665,CAMP_2023_12
OCT2186,octanate_LV,Line_B,2023-12-07,2023-12-17,2023-12-16,Released,633,CAMP_2023_12
FIB2187,fibryga,Line_B,2023-12-07,2023-12-23,2023-12-23,Released,892,CAMP_2023_12
OCT2188,octanate,Line_A,2023-12-08,2023-12-23,2023-12-24,Released,504,CAMP_2023_12
OCT2189,octanate_LV,Line_B,2023-12-08,2023-12-20,2023-12-21,Released,1061,CAMP_2023_12
OCT2190,octanate_LV,Line_C,2023-12-08,2023-12-23,2023-12-23,Released,1559,CAMP_2023_12
FIB2191,fibryga,Line_C,2023-12-08,2023-12-19,2023-12-20,Released,1147,CAMP_2023_12
OCT2192,octanate,Line_A,2023-12-09,2023-12-19,2023-12-20,Released,962,CAMP_2023_12
OCT2193,octanate_LV,Line_A,2023-12-09,2023-12-19,2023-12-21,Released,1136,CAMP_2023_12
OCT2194,octanate_LV,Line_B,2023-12-09,2023-12-17,2023-12-26,Released,549,CAMP_2023_12
FIB2195,fibryga,Line_B,2023-12-09,2023-12-20,2023-12-22,Released,988,CAMP_2023_12
OCT2196,octanate_LV,Line_A,2023-12-10,2023-12-18,2023-12-19,Released,695,CAMP_2023_12
FIB2197,fibryga,Line_A,2023-12-10,2023-12-17,2023-12-18,Released,1141,CAMP_2023_12
OCT2198,octanate,Line_B,2023-12-11,2023-12-25,2024-01-03,Released,634,CAMP_2023_12
OCT2199,octanate,Line_C,2023-12-11,2023-12-18,2023-12-18,Released,1281,CAMP_2023_12
OCT2200,octanate_LV,Line_B,2023-12-12,2023-12-19,2023-12-19,Released,1703,CAMP_2023_12
OCT2201,octanate_LV,Line_C,2023-12-12,2023-12-20,2023-12-24,Released,1714,CAMP_2023_12
FIB2202,fibryga,Line_B,2023-12-12,2023-12-28,2024-01-04,Released,1227,CAMP_2023_12
OCT2203,octanate,Line_C,2023-12-13,2023-12-20,2023-12-27,Released,1697,CAMP_2023_12
FIB2204,fibryga,Line_A,2023-12-13,2023-12-28,2023-12-27,Released,1461,CAMP_2023_12
FIB2205,fibryga,Line_B,2023-12-13,2023-12-25,2023-12-26,Released,1560,CAMP_2023_12
OCT2206,octanate,Line_B,2023-12-14,2023-12-29,2023-12-27,Released,1364,CAMP_2023_12
OCT2207,octanate,Line_C,2023-12-14,2023-12-24,2023-12-23,Released,640,CAMP_2023_12
OCT2208,octanate_LV,Line_A,2023-12-14,2023-12-28,2023-12-29,Released,1728,CAMP_2023_12
FIB2209,fibryga,Line_B,2023-12-14,2023-12-25,2023-12-24,Released,714,CAMP_2023_12
OCT2210,octanate,Line_B,2023-12-15,2023-12-25,2023-12-24,Released,1919,CAMP_2023_12
OCT2211,octanate,Line_C,2023-12-15,2023-12-31,2024-01-02,Released,1178,CAMP_2023_12
OCT2212,octanate_LV,Line_B,2023-12-15,2023-12-28,2023-12-29,Released,1243,CAMP_2023_12
OCT2213,octanate_LV,Line_C,2023-12-15,2023-12-27,2023-12-31,Released,791,CAMP_2023_12
FIB2214,fibryga,Line_A,2023-12-15,2023-12-25,2023-12-25,Released,589,CAMP_2023_12
FIB2215,fibryga,Line_C,2023-12-15,2023-12-26,2023-12-28,Released,1972,CAMP_2023_12
OCT2216,octanate,Line_A,2023-12-16,2023-12-31,2024-01-01,Released,544,CAMP_2023_12
OCT2217,octanate,Line_B,2023-12-16,2023-12-27,2023-12-25,Released,1887,CAMP_2023_12
OCT2218,octanate,Line_C,2023-12-16,2023-12-24,2023-12-25,Released,1124,CAMP_2023_12
OCT2219,octanate_LV,Line_B,2023-12-16,2023-12-28,2023-12-29,Released,1956,CAMP_2023_12
OCT2220,octanate_LV,Line_C,2023-12-16,2023-12-25,2023-12-24,Released,888,CAMP_2023_12
FIB2221,fibryga,Line_A,2023-12-16,2023-12-29,2023-12-29,Released,1727,CAMP_2023_12
OCT2222,octanate_LV,Line_B,2023-12-17,2023-12-26,2023-12-27,Released,1789,CAMP_2023_12
OCT2223,octanate,Line_B,2023-12-18,2023-12-26,2023-12-24,Released,842,CAMP_2023_12
FIB2224,fibryga,Line_C,2023-12-18,2023-12-30,2023-12-31,Released,1965,CAMP_2023_12
FIB2225,fibryga,Line_A,2023-12-19,2023-12-29,2023-12-28,Released,1310,CAMP_2023_12
FIB2226,fibryga,Line_B,2023-12-19,2024-01-01,2023-12-31,Released,1266,CAMP_2023_12
FIB2227,fibryga,Line_C,2023-12-19,2023-12-27,2023-12-31,Released,1104,CAMP_2023_12
OCT2228,octanate,Line_B,2023-12-20,2024-01-05,2024-01-13,Released,1372,CAMP_2023_12
OCT2229,octanate_LV,Line_B,2023-12-20,2024-01-03,2024-01-05,Released,550,CAMP_2023_12
OCT2230,octanate_LV,Line_C,2023-12-20,2023-12-30,2023-12-31,Released,1235,CAMP_2023_12
FIB2231,fibryga,Line_B,2023-12-20,2024-01-04,2024-01-02,Released,1066,CAMP_2023_12
OCT2232,octanate,Line_A,2023-12-21,2023-12-29,2023-12-28,Released,1183,CAMP_2023_12
OCT2233,octanate,Line_B,2023-12-21,2024-01-02,2024-01-04,Released,890,CAMP_2023_12
FIB2234,fibryga,Line_C,2023-12-21,2024-01-01,2024-01-03,Released,1327,CAMP_2023_12
OCT2235,octanate_LV,Line_A,2023-12-22,2024-01-06,2024-01-05,Released,1314,CAMP_2023_12
OCT2236,octanate_LV,Line_B,2023-12-22,2024-01-01,2024-01-02,Released,1979,CAMP_2023_12
FIB2237,fibryga,Line_A,2023-12-22,2023-12-30,2023-12-31,Released,1378,CAMP_2023_12
OCT2238,octanate,Line_A,2023-12-23,2024-01-06,2024-01-04,Released,1267,CAMP_2023_12
OCT2239,octanate,Line_B,2023-12-23,2024-01-01,2024-01-02,Released,1523,CAMP_2023_12
OCT2240,octanate_LV,Line_B,2023-12-23,2024-01-05,2024-01-06,Released,1914,CAMP_2023_12
FIB2241,fibryga,Line_A,2023-12-23,2023-12-30,2023-12-28,Released,784,CAMP_2023_12
FIB2242,fibryga,Line_B,2023-12-23,2024-01-04,2024-01-05,Released,1280,CAMP_2023_12
FIB2243,fibryga,Line_C,2023-12-23,2024-01-05,2024-01-14,Released,885,CAMP_2023_12
OCT2244,octanate,Line_B,2023-12-24,2024-01-07,2024-01-07,Released,690,CAMP_2023_12
OCT2245,octanate,Line_C,2023-12-24,2024-01-08,2024-01-10,Released,554,CAMP_2023_12
OCT2246,octanate_LV,Line_A,2023-12-24,2024-01-01,2024-01-02,Released,1081,CAMP_2023_12
OCT2247,octanate_LV,Line_B,2023-12-24,2024-01-04,2024-01-02,Released,1431,CAMP_2023_12
OCT2248,octanate_LV,Line_C,2023-12-24,2024-01-08,2024-01-16,Released,1341,CAMP_2023_12
FIB2249,fibryga,Line_A,2023-12-24,2024-01-01,2024-01-10,Released,1479,CAMP_2023_12
FIB2250,fibryga,Line_C,2023-12-24,2024-01-03,2024-01-09,Released,1134,CAMP_2023_12
FIB2251,fibryga,Line_C,2023-12-25,2024-01-01,2024-01-02,Released,631,CAMP_2023_12
OCT2252,octanate,Line_C,2023-12-26,2024-01-07,2024-01-08,Released,1442,CAMP_2023_12
OCT2253,octanate_LV,Line_B,2023-12-26,2024-01-03,2024-01-05,Released,1210,CAMP_2023_12
FIB2254,fibryga,Line_B,2023-12-26,2024-01-11,2024-01-10,Released,1350,CAMP_2023_12
FIB2255,fibryga,Line_C,2023-12-26,2024-01-11,2024-01-12,Released,1287,CAMP_2023_12
OCT2256,octanate,Line_B,2023-12-27,2024-01-12,2024-01-15,Released,990,CAMP_2023_12
OCT2257,octanate_LV,Line_A,2023-12-27,2024-01-11,2024-01-12,Released,1929,CAMP_2023_12
OCT2258,octanate,Line_A,2023-12-28,2024-01-09,2024-01-13,Released,1533,CAMP_2023_12
OCT2259,octanate,Line_C,2023-12-28,2024-01-11,2024-01-12,Released,1536,CAMP_2023_12
OCT2260,octanate_LV,Line_A,2023-12-28,2024-01-04,2024-01-14,Released,1280,CAMP_2023_12
OCT2261,octanate_LV,Line_B,2023-12-28,2024-01-10,2024-01-11,Released,577,CAMP_2023_12
OCT2262,octanate_LV,Line_C,2023-12-28,2024-01-05,2024-01-04,Released,1169,CAMP_2023_12
OCT2263,octanate,Line_A,2023-12-29,2024-01-08,2024-01-09,Released,787,CAMP_2023_12
OCT2264,octanate,Line_C,2023-12-29,2024-01-07,2024-01-08,Released,1743,CAMP_2023_12
OCT2265,octanate_LV,Line_A,2023-12-29,2024-01-09,2024-01-18,Released,844,CAMP_2023_12
OCT2266,octanate_LV,Line_B,2023-12-29,2024-01-05,2024-01-04,Released,1402,CAMP_2023_12
OCT2267,octanate_LV,Line_C,2023-12-29,2024-01-08,2024-01-07,Released,1405,CAMP_2023_12
OCT2268,octanate_LV,Line_A,2023-12-30,2024-01-10,2024-01-08,Released,599,CAMP_2023_12
FIB2269,fibryga,Line_B,2023-12-30,2024-01-09,2024-01-10,Released,1363,CAMP_2023_12
FIB2270,fibryga,Line_C,2023-12-30,2024-01-06,2024-01-07,Released,1892,CAMP_2023_12
OCT2271,octanate,Line_B,2023-12-31,2024-01-08,2024-01-07,Released,1982,CAMP_2023_12
OCT2272,octanate,Line_C,2023-12-31,2024-01-13,2024-01-13,Released,1160,CAMP_2023_12
OCT2273,octanate_LV,Line_B,2023-12-31,2024-01-10,2024-01-11,Released,1376,CAMP_2023_12
OCT2274,octanate_LV,Line_C,2023-12-31,2024-01-10,2024-01-18,Released,855,CAMP_2023_12
FIB2275,fibryga,Line_A,2023-12-31,2024-01-12,2024-01-18,Released,1439,CAMP_2023_12
FIB2276,fibryga,Line_B,2023-12-31,2024-01-11,2024-01-11,Released,589,CAMP_2023_12
FIB2277,fibryga,Line_C,2023-12-31,2024-01-10,2024-01-11,Released,708,CAMP_2023_12
OCT2278,octanate_LV,Line_B,2024-01-01,2024-01-09,2024-01-10,Released,1888,CAMP_2024_01
FIB2279,fibryga,Line_B,2024-01-01,2024-01-10,2024-01-10,Released,1864,CAMP_2024_01
OCT2280,octanate,Line_A,2024-01-02,2024-01-18,2024-01-19,Released,1283,CAMP_2024_01
OCT2281,octanate_LV,Line_C,2024-01-02,2024-01-09,2024-01-07,Released,1132,CAMP_2024_01
FIB2282,fibryga,Line_A,2024-01-02,2024-01-15,2024-01-13,Released,622,CAMP_2024_01
FIB2283,fibryga,Line_B,2024-01-02,2024-01-16,2024-01-17,Released,1269,CAMP_2024_01
FIB2284,fibryga,Line_C,2024-01-02,2024-01-09,2024-01-11,Released,1173,CAMP_2024_01
OCT2285,octanate,Line_A,2024-01-03,2024-01-15,2024-01-13,Released,1566,CAMP_2024_01
OCT2286,octanate_LV,Line_C,2024-01-03,2024-01-15,2024-01-16,Released,1604,CAMP_2024_01
FIB2287,fibryga,Line_A,2024-01-03,2024-01-13,2024-01-12,Released,1745,CAMP_2024_01
OCT2288,octanate,Line_A,2024-01-04,2024-01-11,2024-01-21,Released,643,CAMP_2024_01
OCT2289,octanate,Line_C,2024-01-04,2024-01-13,2024-01-12,Released,687,CAMP_2024_01
OCT2290,octanate_LV,Line_A,2024-01-04,2024-01-19,2024-01-18,Released,983,CAMP_2024_01
FIB2291,fibryga,Line_B,2024-01-04,2024-01-14,2024-01-15,Released,1740,CAMP_2024_01
FIB2292,fibryga,Line_C,2024-01-04,2024-01-15,2024-01-14,Released,1056,CAMP_2024_01
OCT2293,octanate_LV,Line_A,2024-01-05,2024-01-18,2024-01-20,Released,1365,CAMP_2024_01
OCT2294,octanate,Line_A,2024-01-06,2024-01-19,2024-01-17,Released,1114,CAMP_2024_01
OCT2295,octanate,Line_C,2024-01-06,2024-01-15,2024-01-17,Released,1126,CAMP_2024_01
OCT2296,octanate_LV,Line_B,2024-01-06,2024-01-22,2024-01-22,Released,779,CAMP_2024_01
FIB2297,fibryga,Line_A,2024-01-06,2024-01-16,2024-01-24,Released,1506,CAMP_2024_01
OCT2298,octanate,Line_A,2024-01-07,2024-01-19,2024-01-19,Released,1812,CAMP_2024_01
OCT2299,octanate,Line_C,2024-01-07,2024-01-14,2024-01-12,Released,1288,CAMP_2024_01
OCT2300,octanate_LV,Line_B,2024-01-07,2024-01-20,2024-01-20,Released,1543,CAMP_2024_01
FIB2301,fibryga,Line_B,2024-01-07,2024-01-14,2024-01-15,Released,1005,CAMP_2024_01
FIB2302,fibryga,Line_C,2024-01-07,2024-01-14,2024-01-14,Released,1792,CAMP_2024_01
OCT2303,octanate,Line_B,2024-01-08,2024-01-17,2024-01-19,Released,1894,CAMP_2024_01
OCT2304,octanate,Line_C,2024-01-08,2024-01-18,2024-01-17,Released,525,CAMP_2024_01
OCT2305,octanate_LV,Line_A,2024-01-08,2024-01-16,2024-01-17,Released,1314,CAMP_2024_01
FIB2306,fibryga,Line_A,2024-01-08,2024-01-18,2024-01-17,Released,1374,CAMP_2024_01
FIB2307,fibryga,Line_B,2024-01-08,2024-01-19,2024-01-20,Released,1700,CAMP_2024_01
FIB2308,fibryga,Line_C,2024-01-08,2024-01-21,2024-01-19,Released,723,CAMP_2024_01
OCT2309,octanate,Line_C,2024-01-09,2024-01-18,2024-01-19,Released,1315,CAMP_2024_01
OCT2310,octanate_LV,Line_B,2024-01-09,2024-01-18,2024-01-16,Released,698,CAMP_2024_01
OCT2311,octanate_LV,Line_C,2024-01-09,2024-01-22,2024-01-22,Released,1382,CAMP_2024_01
FIB2312,fibryga,Line_A,2024-01-09,2024-01-21,2024-01-22,Released,905,CAMP_2024_01
OCT2313,octanate,Line_A,2024-01-10,2024-01-26,2024-01-25,Released,911,CAMP_2024_01
OCT2314,octanate,Line_B,2024-01-10,2024-01-19,2024-01-18,Released,1031,CAMP_2024_01
FIB2315,fibryga,Line_A,2024-01-10,2024-01-19,2024-01-23,Released,1273,CAMP_2024_01
FIB2316,fibryga,Line_B,2024-01-10,2024-01-18,2024-01-19,Released,1478,CAMP_2024_01
OCT2317,octanate,Line_B,2024-01-11,2024-01-22,2024-01-20,Released,1862,CAMP_2024_01
OCT2318,octanate_LV,Line_B,2024-01-11,2024-01-26,2024-01-27,Released,1734,CAMP_2024_01
FIB2319,fibryga,Line_B,2024-01-11,2024-01-25,2024-01-25,Released,1737,CAMP_2024_01
OCT2320,octanate,Line_A,2024-01-12,2024-01-24,2024-01-23,Released,1239,CAMP_2024_01
OCT2321,octanate,Line_C,2024-01-12,2024-01-19,2024-01-19,Released,705,CAMP_2024_01
OCT2322,octanate_LV,Line_A,2024-01-12,2024-01-25,2024-01-24,Released,552,CAMP_2024_01
FIB2323,fibryga,Line_A,2024-01-12,2024-01-22,2024-01-23,Released,1554,CAMP_2024_01
FIB2324,fibryga,Line_C,2024-01-12,2024-01-24,2024-02-01,Released,593,CAMP_2024_01
OCT2325,octanate_LV,Line_A,2024-01-13,2024-01-27,2024-01-25,Released,1213,CAMP_2024_01
OCT2326,octanate,Line_C,2024-01-14,2024-01-24,2024-01-22,Released,761,CAMP_2024_01
OCT2327,octanate_LV,Line_B,2024-01-14,2024-01-29,2024-01-30,Released,844,CAMP_2024_01
OCT2328,octanate,Line_A,2024-01-15,2024-01-24,2024-01-22,Released,716,CAMP_2024_01
OCT2329,octanate_LV,Line_A,2024-01-15,2024-01-27,2024-01-27,Released,951,CAMP_2024_01
OCT2330,octanate_LV,Line_B,2024-01-16,2024-01-26,2024-01-24,Released,1818,CAMP_2024_01
OCT2331,octanate_LV,Line_C,2024-01-16,2024-01-29,2024-01-30,Released,977,CAMP_2024_01
FIB2332,fibryga,Line_A,2024-01-16,2024-01-24,2024-01-25,Released,682,CAMP_2024_01
FIB2333,fibryga,Line_B,2024-01-16,2024-02-01,2024-01-30,Released,1673,CAMP_2024_01
FIB2334,fibryga,Line_C,2024-01-16,2024-01-28,2024-01-26,Released,1136,CAMP_2024_01
OCT2335,octanate,Line_A,2024-01-17,2024-02-01,2024-02-03,Released,1367,CAMP_2024_01
OCT2336,octanate,Line_B,2024-01-17,2024-01-29,2024-01-28,Released,1564,CAMP_2024_01
OCT2337,octanate_LV,Line_B,2024-01-17,2024-01-24,2024-01-25,Released,1147,CAMP_2024_01
OCT2338,octanate_LV,Line_C,2024-01-17,2024-01-28,2024-01-29,Released,1892,CAMP_2024_01
FIB2339,fibryga,Line_C,2024-01-17,2024-01-24,2024-01-24,Released,1528,CAMP_2024_01
OCT2340,octanate,Line_B,2024-01-18,2024-02-03,2024-02-02,Released,1513,CAMP_2024_01
OCT2341,octanate,Line_C,2024-01-18,2024-01-31,2024-02-08,Released,812,CAMP_2024_01
OCT2342,octanate_LV,Line_B,2024-01-18,2024-01-28,2024-01-26,Released,866,CAMP_2024_01
FIB2343,fibryga,Line_B,2024-01-18,2024-01-27,2024-01-28,Released,1191,CAMP_2024_01
OCT2344,octanate,Line_B,2024-01-19,2024-02-01,2024-02-01,Released,1078,CAMP_2024_01
OCT2345,octanate_LV,Line_A,2024-01-19,2024-02-03,2024-02-02,Released,1162,CAMP_2024_01
OCT2346,octanate,Line_B,2024-01-20,2024-01-29,2024-01-30,Released,1096,CAMP_2024_01
OCT2347,octanate_LV,Line_A,2024-01-20,2024-01-30,2024-01-28,Released,1241,CAMP_2024_01
FIB2348,fibryga,Line_C,2024-01-20,2024-02-02,2024-02-01,Released,615,CAMP_2024_01
OCT2349,octanate,Line_A,2024-01-21,2024-02-04,2024-02-05,Released,740,CAMP_2024_01
FIB2350,fibryga,Line_B,2024-01-21,2024-01-31,2024-01-31,Released,1908,CAMP_2024_01
OCT2351,octanate,Line_A,2024-01-22,2024-02-04,2024-02-02,Released,1449,CAMP_2024_01
OCT2352,octanate_LV,Line_A,2024-01-22,2024-02-05,2024-02-03,Released,738,CAMP_2024_01
OCT2353,octanate_LV,Line_B,2024-01-22,2024-02-05,2024-02-04,Released,547,CAMP_2024_01
OCT2354,octanate,Line_A,2024-01-23,2024-02-08,2024-02-10,Released,1820,CAMP_2024_01
OCT2355,octanate,Line_C,2024-01-23,2024-02-01,2024-02-05,Released,1961,CAMP_2024_01
OCT2356,octanate_LV,Line_C,2024-01-23,2024-01-30,2024-01-31,Released,630,CAMP_2024_01
OCT2357,octanate,Line_B,2024-01-24,2024-02-03,2024-02-01,Released,870,CAMP_2024_01
OCT2358,octanate_LV,Line_B,2024-01-24,2024-02-07,2024-02-05,Released,580,CAMP_2024_01
OCT2359,octanate_LV,Line_C,2024-01-24,2024-02-03,2024-02-01,Released,1651,CAMP_2024_01
FIB2360,fibryga,Line_A,2024-01-24,2024-01-31,2024-02-04,Released,1536,CAMP_2024_01
FIB2361,fibryga,Line_B,2024-01-24,2024-02-08,2024-02-09,Released,1008,CAMP_2024_01
FIB2362,fibryga,Line_C,2024-01-24,2024-02-08,2024-02-08,Released,1849,CAMP_2024_01
OCT2363,octanate,Line_B,2024-01-25,2024-02-08,2024-02-08,Released,1741,CAMP_2024_01
OCT2364,octanate_LV,Line_A,2024-01-25,2024-02-02,2024-01-31,Released,985,CAMP_2024_01
OCT2365,octanate_LV,Line_B,2024-01-25,2024-02-03,2024-02-04,Released,774,CAMP_2024_01
FIB2366,fibryga,Line_A,2024-01-25,2024-02-06,2024-02-08,Released,652,CAMP_2024_01
FIB2367,fibryga,Line_C,2024-01-25,2024-02-03,2024-02-01,Released,1020,CAMP_2024_01
OCT2368,octanate,Line_C,2024-01-26,2024-02-05,2024-02-12,Released,1796,CAMP_2024_01
OCT2369,octanate_LV,Line_B,2024-01-26,2024-02-07,2024-02-06,Released,1359,CAMP_2024_01
FIB2370,fibryga,Line_A,2024-01-26,2024-02-08,2024-02-07,Released,658,CAMP_2024_01
FIB2371,fibryga,Line_B,2024-01-26,2024-02-10,2024-02-19,Released,635,CAMP_2024_01
FIB2372,fibryga,Line_C,2024-01-26,2024-02-03,2024-02-03,Released,1059,CAMP_2024_01
OCT2373,octanate,Line_A,2024-01-27,2024-02-06,2024-02-07,Released,1272,CAMP_2024_01
OCT2374,octanate,Line_C,2024-01-27,2024-02-04,2024-01-30,Rejected,859,CAMP_2024_01
FIB2375,fibryga,Line_B,2024-01-27,2024-02-08,2024-02-08,Released,1629,CAMP_2024_01
FIB2376,fibryga,Line_C,2024-01-27,2024-02-04,2024-02-03,Released,1151,CAMP_2024_01
OCT2377,octanate,Line_B,2024-01-28,2024-02-09,2024-02-10,Released,1476,CAMP_2024_01
OCT2378,octanate_LV,Line_A,2024-01-28,2024-02-12,2024-02-11,Released,792,CAMP_2024_01
OCT2379,octanate_LV,Line_B,2024-01-28,2024-02-08,2024-02-16,Released,1948,CAMP_2024_01
OCT2380,octanate,Line_B,2024-01-29,2024-02-12,2024-02-12,Released,1376,CAMP_2024_01
OCT2381,octanate_LV,Line_C,2024-01-29,2024-02-06,2024-02-07,Released,1140,CAMP_2024_01
