deviation_id,lot_id,category,severity,description,opened_at,closed_at,capa_flag,assignee,root_cause
DEV00001,OCT3567,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 334.9757 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-20 16:00:00,2025-02-17 16:00:00,1,QA_Invest_3,Material
DEV00001,OCT3572,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 269.3474 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-23 00:00:00,2025-03-12 00:00:00,1,QA_Invest_3,Environment
DEV00001,OCT3577,OOS_Result,Critical,"OOS result: osmolality_mOsm_kg = 262.579 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-24 19:00:00,2025-01-22 19:00:00,1,QA_Invest_2,Equipment
DEV00001,OCT3583,OOS_Result,Critical,"OOS result: fill_volume_ml = 9.3785 ml (LSL:9.5, USL:10.5)",2024-12-23 21:00:00,2025-03-13 21:00:00,1,MSAT_Lead,Environment
DEV00001,OCT3590,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 323.864 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-28 09:00:00,2025-03-26 09:00:00,1,QA_Invest_2,Under_Investigation
DEV00001,OCT3602,OOS_Result,Major,"OOS result: assay_percent = 93.1595 % (LSL:95.0, USL:110.0)",2025-01-01 03:00:00,2025-03-30 03:00:00,1,QA_Manager,Method
DEV00001,OCT3607,OOS_Result,Major,"OOS result: protein_mg_ml = 10.2825 mg/ml (LSL:7.0, USL:10.0)",2025-07-08 17:55:35,,1,QA_Invest_1,Under_Investigation
DEV00001,OCT3608,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.1192 mg/ml (LSL:7.0, USL:10.0)",2025-01-01 23:00:00,2025-03-16 23:00:00,1,MSAT_Lead,Under_Investigation
DEV00001,FIB3610,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 268.0202 mOsm/kg (LSL:270.0, USL:320.0)",2025-01-02 12:00:00,2025-02-13 12:00:00,1,MSAT_Lead,Equipment
DEV00001,OCT3620,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 247.1129 mOsm/kg (LSL:270.0, USL:320.0)",2025-01-06 09:00:00,2025-03-12 09:00:00,1,QA_Invest_2,Personnel
DEV00001,FIB3623,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 326.6363 mOsm/kg (LSL:270.0, USL:320.0)",2025-01-07 11:00:00,2025-03-25 11:00:00,0,MSAT_Lead,Material
DEV00001,FIB3629,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 254.9575 mOsm/kg (LSL:270.0, USL:320.0)",2025-01-07 17:00:00,2025-03-13 17:00:00,1,QA_Manager,Under_Investigation
DEV00001,OCT3632,OOS_Result,Minor,"OOS result: fill_volume_ml = 8.8447 ml (LSL:9.5, USL:10.5)",2025-01-07 08:00:00,2025-01-30 08:00:00,1,QA_Invest_2,Material
DEV00001,OCT3634,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 260.3599 mOsm/kg (LSL:270.0, USL:320.0)",2025-01-10 09:00:00,2025-04-02 09:00:00,1,QA_Invest_3,Personnel
DEV00001,FIB3638,OOS_Result,Major,"OOS result: protein_mg_ml = 6.9011 mg/ml (LSL:7.0, USL:10.0)",2025-01-07 23:00:00,2025-03-09 23:00:00,1,QA_Invest_2,Equipment
DEV00001,OCT3639,OOS_Result,Major,"OOS result: endotoxin_eu_ml = 0.5072 EU/ml (LSL:0.0, USL:0.5)",2025-01-09 04:00:00,2025-03-20 04:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,OCT3640,OOS_Result,Major,"OOS result: protein_mg_ml = 6.8908 mg/ml (LSL:7.0, USL:10.0)",2025-01-09 06:00:00,2025-03-21 06:00:00,1,QA_Invest_3,Personnel
DEV00001,FIB3655,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9712 mg/ml (LSL:7.0, USL:10.0)",2025-01-12 05:00:00,2025-03-13 05:00:00,0,QA_Invest_1,Method
DEV00001,OCT3660,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 257.772 mOsm/kg (LSL:270.0, USL:320.0)",2025-01-15 06:00:00,2025-02-01 06:00:00,1,QA_Invest_2,Under_Investigation
DEV00001,FIB3664,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 325.9281 mOsm/kg (LSL:270.0, USL:320.0)",2025-01-15 20:00:00,2025-04-04 20:00:00,1,MSAT_Lead,Equipment
DEV00001,FIB3672,OOS_Result,Major,"OOS result: fill_volume_ml = 8.6064 ml (LSL:9.5, USL:10.5)",2025-01-16 17:00:00,2025-04-10 17:00:00,1,QA_Invest_2,Personnel
DEV00001,OCT3673,OOS_Result,Minor,"OOS result: protein_mg_ml = 2.7402 mg/ml (LSL:7.0, USL:10.0)",2025-01-17 18:00:00,2025-03-08 18:00:00,1,QA_Invest_2,Environment
DEV00001,OCT3675,OOS_Result,Minor,"OOS result: assay_percent = 117.5689 % (LSL:95.0, USL:110.0)",2025-01-17 16:00:00,2025-03-28 16:00:00,1,QA_Invest_1,Equipment
DEV00001,FIB3681,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 361.8947 mOsm/kg (LSL:270.0, USL:320.0)",2025-01-20 04:00:00,2025-02-20 04:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,FIB3687,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.6377 mg/ml (LSL:7.0, USL:10.0)",2025-01-23 09:00:00,2025-03-26 09:00:00,1,QA_Invest_2,Personnel
DEV00001,OCT3688,OOS_Result,Major,"OOS result: protein_mg_ml = 10.2209 mg/ml (LSL:7.0, USL:10.0)",2025-01-22 17:00:00,2025-02-09 17:00:00,1,QA_Invest_3,Method
DEV00001,OCT3690,OOS_Result,Minor,"OOS result: fill_volume_ml = 9.2688 ml (LSL:9.5, USL:10.5)",2025-01-21 06:00:00,2025-04-14 06:00:00,1,QA_Invest_1,Personnel
DEV00001,OCT3690,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9994 mg/ml (LSL:7.0, USL:10.0)",2025-01-24 06:00:00,2025-04-23 06:00:00,1,QA_Manager,Under_Investigation
DEV00001,OCT3693,OOS_Result,Minor,"OOS result: assay_percent = 113.5385 % (LSL:95.0, USL:110.0)",2025-01-22 20:00:00,2025-04-12 20:00:00,0,QA_Manager,Environment
DEV00001,OCT3704,OOS_Result,Major,"OOS result: fill_volume_ml = 10.7016 ml (LSL:9.5, USL:10.5)",2025-01-26 06:00:00,2025-02-16 06:00:00,1,QA_Invest_3,Personnel
DEV00001,OCT3706,OOS_Result,Major,"OOS result: protein_mg_ml = 3.2814 mg/ml (LSL:7.0, USL:10.0)",2025-08-16 17:55:35,,1,QA_Invest_1,Under_Investigation
DEV00001,FIB3710,OOS_Result,Minor,"OOS result: assay_percent = 90.5239 % (LSL:95.0, USL:110.0)",2025-01-27 10:00:00,2025-03-26 10:00:00,0,QA_Invest_3,Method
DEV00001,OCT3714,OOS_Result,Major,"OOS result: protein_mg_ml = 10.0338 mg/ml (LSL:7.0, USL:10.0)",2025-01-28 11:00:00,2025-04-18 11:00:00,1,QA_Invest_3,Material
DEV00001,OCT3717,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 346.2416 mOsm/kg (LSL:270.0, USL:320.0)",2025-01-31 07:00:00,2025-04-03 07:00:00,1,QA_Manager,Material
DEV00001,FIB3719,OOS_Result,Critical,"OOS result: osmolality_mOsm_kg = 348.8452 mOsm/kg (LSL:270.0, USL:320.0)",2025-01-31 13:00:00,2025-04-22 13:00:00,1,QA_Invest_2,Material
DEV00001,FIB3733,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 269.33 mOsm/kg (LSL:270.0, USL:320.0)",2025-02-04 02:00:00,2025-03-15 02:00:00,0,QA_Manager,Method
DEV00001,OCT3745,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 265.0293 mOsm/kg (LSL:270.0, USL:320.0)",2025-02-06 19:00:00,2025-04-13 19:00:00,1,QA_Manager,Environment
DEV00001,OCT3745,OOS_Result,Critical,"OOS result: fill_volume_ml = 10.882 ml (LSL:9.5, USL:10.5)",2025-02-07 05:00:00,2025-04-22 05:00:00,1,QA_Manager,Equipment
DEV00001,OCT3748,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 326.5755 mOsm/kg (LSL:270.0, USL:320.0)",2025-02-08 14:00:00,2025-04-20 14:00:00,1,MSAT_Lead,Environment
DEV00001,FIB3749,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.2069 mg/ml (LSL:7.0, USL:10.0)",2025-02-09 14:00:00,2025-02-27 14:00:00,1,QA_Invest_1,Environment
DEV00001,FIB3750,OOS_Result,Minor,"OOS result: fill_volume_ml = 9.39 ml (LSL:9.5, USL:10.5)",2025-02-08 14:00:00,2025-03-23 14:00:00,1,MSAT_Lead,Method
DEV00001,OCT3751,OOS_Result,Minor,"OOS result: pH = 6.8521 pH (LSL:6.9, USL:7.4)",2025-02-08 22:00:00,2025-04-20 22:00:00,0,QA_Invest_3,Material
DEV00001,FIB3760,OOS_Result,Major,"OOS result: assay_percent = 89.0178 % (LSL:95.0, USL:110.0)",2025-02-09 11:00:00,2025-04-20 11:00:00,1,QA_Invest_3,Material
DEV00001,OCT3769,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 257.5614 mOsm/kg (LSL:270.0, USL:320.0)",2025-02-15 11:00:00,2025-04-01 11:00:00,0,MSAT_Lead,Environment
DEV00001,FIB3770,OOS_Result,Minor,"OOS result: fill_volume_ml = 11.4692 ml (LSL:9.5, USL:10.5)",2025-02-13 14:00:00,2025-04-16 14:00:00,0,QA_Invest_2,Under_Investigation
DEV00001,FIB3775,OOS_Result,Minor,"OOS result: particulates_per_ml = 56.2297 count/ml (LSL:0.0, USL:50.0)",2025-02-15 18:00:00,2025-04-28 18:00:00,1,QA_Invest_2,Under_Investigation
DEV00001,OCT3784,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 327.6638 mOsm/kg (LSL:270.0, USL:320.0)",2025-02-18 08:00:00,2025-04-17 08:00:00,1,QA_Invest_3,Method
DEV00001,OCT3785,OOS_Result,Major,"OOS result: assay_percent = 118.3421 % (LSL:95.0, USL:110.0)",2025-02-17 11:00:00,2025-05-12 11:00:00,1,QA_Invest_1,Environment
DEV00001,FIB3799,OOS_Result,Major,"OOS result: protein_mg_ml = 13.9449 mg/ml (LSL:7.0, USL:10.0)",2025-02-21 11:00:00,2025-04-16 11:00:00,1,QA_Manager,Method
DEV00001,OCT3805,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9304 mg/ml (LSL:7.0, USL:10.0)",2025-02-23 05:00:00,2025-03-25 05:00:00,0,QA_Manager,Material
DEV00001,OCT3808,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 263.8799 mOsm/kg (LSL:270.0, USL:320.0)",2025-02-25 01:00:00,2025-05-01 01:00:00,0,QA_Invest_2,Personnel
DEV00001,FIB3815,OOS_Result,Major,"OOS result: protein_mg_ml = 10.0751 mg/ml (LSL:7.0, USL:10.0)",2025-02-26 14:00:00,2025-03-22 14:00:00,1,QA_Invest_3,Material
DEV00001,OCT3823,OOS_Result,Major,"OOS result: assay_percent = 124.3435 % (LSL:95.0, USL:110.0)",2025-08-14 17:55:35,,1,QA_Invest_2,Under_Investigation
DEV00001,OCT3823,OOS_Result,Major,"OOS result: protein_mg_ml = 10.2959 mg/ml (LSL:7.0, USL:10.0)",2025-03-01 12:00:00,2025-04-19 12:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,FIB3825,OOS_Result,Major,"OOS result: pH = 7.7659 pH (LSL:6.9, USL:7.4)",2025-02-28 06:00:00,2025-03-22 06:00:00,1,MSAT_Lead,Material
DEV00001,OCT3826,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.6064 mg/ml (LSL:7.0, USL:10.0)",2025-03-01 07:00:00,2025-04-22 07:00:00,1,QA_Invest_1,Method
DEV00001,FIB3836,OOS_Result,Critical,"OOS result: assay_percent = 93.1623 % (LSL:95.0, USL:110.0)",2025-08-19 17:55:35,,1,QA_Invest_1,Under_Investigation
DEV00001,FIB3836,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.7483 mg/ml (LSL:7.0, USL:10.0)",2025-03-04 04:00:00,2025-03-30 04:00:00,0,QA_Manager,Under_Investigation
DEV00001,OCT3852,OOS_Result,Major,"OOS result: pH = 7.7023 pH (LSL:6.9, USL:7.4)",2025-03-07 09:00:00,2025-05-02 09:00:00,1,QA_Invest_2,Material
DEV00001,OCT3852,OOS_Result,Minor,"OOS result: protein_mg_ml = 14.7659 mg/ml (LSL:7.0, USL:10.0)",2025-03-08 01:00:00,2025-05-13 01:00:00,0,QA_Invest_3,Under_Investigation
DEV00001,OCT3860,OOS_Result,Major,"OOS result: assay_percent = 90.5221 % (LSL:95.0, USL:110.0)",2025-03-10 07:00:00,2025-04-04 07:00:00,1,MSAT_Lead,Method
DEV00001,OCT3865,OOS_Result,Major,"OOS result: assay_percent = 126.1476 % (LSL:95.0, USL:110.0)",2025-03-11 11:00:00,2025-04-05 11:00:00,1,QA_Invest_2,Personnel
DEV00001,OCT3866,OOS_Result,Minor,"OOS result: protein_mg_ml = 13.5021 mg/ml (LSL:7.0, USL:10.0)",2025-03-14 09:00:00,2025-04-08 09:00:00,1,QA_Invest_1,Environment
DEV00001,OCT3868,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.1847 mg/ml (LSL:7.0, USL:10.0)",2025-03-14 05:00:00,2025-05-14 05:00:00,1,QA_Invest_1,Method
DEV00001,FIB3870,OOS_Result,Minor,"OOS result: pH = 7.6441 pH (LSL:6.9, USL:7.4)",2025-03-10 20:00:00,2025-04-19 20:00:00,1,QA_Invest_2,Equipment
DEV00001,OCT3875,OOS_Result,Major,"OOS result: pH = 7.4382 pH (LSL:6.9, USL:7.4)",2025-03-14 13:00:00,2025-04-27 13:00:00,1,QA_Manager,Equipment
DEV00001,OCT3875,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 386.9342 mOsm/kg (LSL:270.0, USL:320.0)",2025-03-14 19:00:00,2025-05-20 19:00:00,1,MSAT_Lead,Material
DEV00001,FIB3878,OOS_Result,Major,"OOS result: particulates_per_ml = 50.9374 count/ml (LSL:0.0, USL:50.0)",2025-03-14 16:00:00,2025-04-12 16:00:00,1,MSAT_Lead,Material
DEV00001,OCT3879,OOS_Result,Minor,"OOS result: endotoxin_eu_ml = 0.5223 EU/ml (LSL:0.0, USL:0.5)",2025-03-16 11:00:00,2025-05-24 11:00:00,1,MSAT_Lead,Personnel
DEV00001,OCT3884,OOS_Result,Minor,"OOS result: assay_percent = 112.0578 % (LSL:95.0, USL:110.0)",2025-03-15 10:00:00,2025-06-11 10:00:00,0,QA_Manager,Equipment
DEV00001,OCT3886,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.8362 mg/ml (LSL:7.0, USL:10.0)",2025-03-18 16:00:00,2025-04-02 16:00:00,1,MSAT_Lead,Equipment
DEV00001,OCT3888,OOS_Result,Major,"OOS result: protein_mg_ml = 4.4919 mg/ml (LSL:7.0, USL:10.0)",2025-03-18 18:00:00,2025-05-22 18:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,OCT3890,OOS_Result,Minor,"OOS result: protein_mg_ml = 12.8672 mg/ml (LSL:7.0, USL:10.0)",2025-03-18 04:00:00,2025-04-11 04:00:00,0,QA_Invest_3,Method
DEV00001,FIB3893,OOS_Result,Major,"OOS result: protein_mg_ml = 10.0141 mg/ml (LSL:7.0, USL:10.0)",2025-03-19 18:00:00,2025-05-17 18:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,FIB3901,OOS_Result,Major,"OOS result: pH = 7.6597 pH (LSL:6.9, USL:7.4)",2025-03-20 03:00:00,2025-05-28 03:00:00,1,MSAT_Lead,Under_Investigation
DEV00001,OCT3905,OOS_Result,Major,"OOS result: assay_percent = 83.6952 % (LSL:95.0, USL:110.0)",2025-03-22 22:00:00,2025-04-20 22:00:00,1,QA_Invest_1,Method
DEV00001,OCT3908,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.1026 mg/ml (LSL:7.0, USL:10.0)",2025-03-24 20:00:00,2025-05-14 20:00:00,1,QA_Invest_2,Environment
DEV00001,OCT3913,OOS_Result,Minor,"OOS result: protein_mg_ml = 4.0804 mg/ml (LSL:7.0, USL:10.0)",2025-03-27 21:00:00,2025-06-12 21:00:00,0,QA_Invest_3,Under_Investigation
DEV00001,OCT3917,OOS_Result,Major,"OOS result: protein_mg_ml = 10.3711 mg/ml (LSL:7.0, USL:10.0)",2025-03-27 08:00:00,2025-04-11 08:00:00,1,MSAT_Lead,Equipment
DEV00001,OCT3931,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 325.5304 mOsm/kg (LSL:270.0, USL:320.0)",2025-03-31 00:00:00,2025-05-01 00:00:00,1,QA_Manager,Method
DEV00001,FIB3932,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 322.9778 mOsm/kg (LSL:270.0, USL:320.0)",2025-03-30 11:00:00,2025-06-24 11:00:00,1,QA_Manager,Equipment
DEV00001,OCT3938,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.7238 mg/ml (LSL:7.0, USL:10.0)",2025-04-03 00:00:00,2025-04-21 00:00:00,0,QA_Manager,Under_Investigation
DEV00001,FIB3940,OOS_Result,Major,"OOS result: protein_mg_ml = 6.8264 mg/ml (LSL:7.0, USL:10.0)",2025-04-01 10:00:00,2025-04-17 10:00:00,1,MSAT_Lead,Environment
DEV00001,OCT3943,OOS_Result,Minor,"OOS result: pH = 7.7325 pH (LSL:6.9, USL:7.4)",2025-03-31 20:00:00,2025-05-09 20:00:00,1,QA_Manager,Personnel
DEV00001,FIB3945,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 213.6025 mOsm/kg (LSL:270.0, USL:320.0)",2025-04-04 09:00:00,2025-05-19 09:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,FIB3945,OOS_Result,Major,"OOS result: protein_mg_ml = 10.0464 mg/ml (LSL:7.0, USL:10.0)",2025-04-02 10:00:00,2025-06-08 10:00:00,1,QA_Invest_3,Material
DEV00001,OCT3951,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 322.8745 mOsm/kg (LSL:270.0, USL:320.0)",2025-04-05 18:00:00,2025-04-30 18:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,OCT3952,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.0211 mg/ml (LSL:7.0, USL:10.0)",2025-04-08 06:00:00,2025-06-25 06:00:00,0,QA_Invest_2,Personnel
DEV00001,FIB3959,OOS_Result,Minor,"OOS result: assay_percent = 90.4016 % (LSL:95.0, USL:110.0)",2025-04-07 17:00:00,2025-06-06 17:00:00,1,MSAT_Lead,Environment
DEV00001,OCT3961,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.1233 mg/ml (LSL:7.0, USL:10.0)",2025-04-10 17:00:00,2025-06-11 17:00:00,0,QA_Manager,Method
DEV00001,OCT3963,OOS_Result,Minor,"OOS result: fill_volume_ml = 9.3447 ml (LSL:9.5, USL:10.5)",2025-04-08 17:00:00,2025-05-02 17:00:00,1,QA_Invest_3,Method
DEV00001,FIB3964,OOS_Result,Major,"OOS result: protein_mg_ml = 6.4747 mg/ml (LSL:7.0, USL:10.0)",2025-07-22 17:55:35,,1,QA_Invest_2,Under_Investigation
DEV00001,OCT3967,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 321.5955 mOsm/kg (LSL:270.0, USL:320.0)",2025-04-09 17:00:00,2025-05-20 17:00:00,1,QA_Manager,Method
DEV00001,FIB3970,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9131 mg/ml (LSL:7.0, USL:10.0)",2025-04-11 03:00:00,2025-06-24 03:00:00,1,QA_Invest_3,Material
DEV00001,OCT3972,OOS_Result,Critical,"OOS result: protein_mg_ml = 6.4196 mg/ml (LSL:7.0, USL:10.0)",2025-04-13 01:00:00,2025-07-08 01:00:00,1,QA_Invest_2,Material
DEV00001,OCT3979,OOS_Result,Major,"OOS result: protein_mg_ml = 12.5285 mg/ml (LSL:7.0, USL:10.0)",2025-04-13 19:00:00,2025-06-18 19:00:00,1,QA_Manager,Equipment
DEV00001,FIB3990,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 261.9175 mOsm/kg (LSL:270.0, USL:320.0)",2025-04-17 09:00:00,2025-05-03 09:00:00,1,QA_Manager,Material
DEV00001,OCT3991,OOS_Result,Minor,"OOS result: protein_mg_ml = 3.6803 mg/ml (LSL:7.0, USL:10.0)",2025-04-18 15:00:00,2025-06-08 15:00:00,0,QA_Invest_1,Environment
DEV00001,OCT3992,OOS_Result,Major,"OOS result: protein_mg_ml = 10.0295 mg/ml (LSL:7.0, USL:10.0)",2025-04-17 15:00:00,2025-06-09 15:00:00,1,QA_Invest_1,Environment
DEV00001,OCT3993,OOS_Result,Minor,"OOS result: pH = 7.6347 pH (LSL:6.9, USL:7.4)",2025-04-17 07:00:00,2025-05-12 07:00:00,0,QA_Invest_1,Equipment
DEV00001,FIB3999,OOS_Result,Major,"OOS result: protein_mg_ml = 6.7107 mg/ml (LSL:7.0, USL:10.0)",2025-04-18 15:00:00,2025-06-26 15:00:00,1,QA_Manager,Environment
DEV00001,OCT4001,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 321.8665 mOsm/kg (LSL:270.0, USL:320.0)",2025-04-22 03:00:00,2025-06-06 03:00:00,1,QA_Invest_3,Equipment
DEV00001,OCT4002,OOS_Result,Minor,"OOS result: particulates_per_ml = 60.2478 count/ml (LSL:0.0, USL:50.0)",2025-04-19 15:00:00,2025-06-23 15:00:00,0,QA_Manager,Under_Investigation
DEV00001,FIB4003,OOS_Result,Minor,"OOS result: protein_mg_ml = 14.8343 mg/ml (LSL:7.0, USL:10.0)",2025-04-20 10:00:00,2025-05-23 10:00:00,1,QA_Manager,Personnel
DEV00001,FIB4014,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.0401 mg/ml (LSL:7.0, USL:10.0)",2025-04-24 01:00:00,2025-07-19 01:00:00,1,QA_Invest_3,Environment
DEV00001,OCT4022,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9856 mg/ml (LSL:7.0, USL:10.0)",2025-04-27 15:00:00,2025-06-12 15:00:00,0,MSAT_Lead,Material
DEV00001,FIB4025,OOS_Result,Major,"OOS result: particulates_per_ml = 65.5223 count/ml (LSL:0.0, USL:50.0)",2025-04-26 04:00:00,2025-05-17 04:00:00,1,MSAT_Lead,Equipment
DEV00001,OCT4038,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 372.716 mOsm/kg (LSL:270.0, USL:320.0)",2025-04-29 22:00:00,2025-05-22 22:00:00,1,QA_Invest_3,Environment
DEV00001,FIB4040,OOS_Result,Major,"OOS result: endotoxin_eu_ml = 0.5204 EU/ml (LSL:0.0, USL:0.5)",2025-04-29 07:00:00,2025-06-27 07:00:00,1,MSAT_Lead,Method
DEV00001,FIB4042,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 219.2069 mOsm/kg (LSL:270.0, USL:320.0)",2025-04-30 20:00:00,2025-05-29 20:00:00,0,QA_Invest_3,Environment
DEV00001,OCT4044,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.1049 mg/ml (LSL:7.0, USL:10.0)",2025-05-02 15:00:00,2025-05-22 15:00:00,1,QA_Invest_3,Environment
DEV00001,OCT4046,OOS_Result,Major,"OOS result: protein_mg_ml = 6.6191 mg/ml (LSL:7.0, USL:10.0)",2025-05-02 14:00:00,2025-05-27 14:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,FIB4048,OOS_Result,Major,"OOS result: protein_mg_ml = 10.1586 mg/ml (LSL:7.0, USL:10.0)",2025-05-02 05:00:00,2025-06-19 05:00:00,1,QA_Invest_3,Equipment
DEV00001,OCT4052,OOS_Result,Major,"OOS result: protein_mg_ml = 10.2526 mg/ml (LSL:7.0, USL:10.0)",2025-05-02 18:00:00,2025-07-17 18:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,FIB4056,OOS_Result,Minor,"OOS result: assay_percent = 81.8968 % (LSL:95.0, USL:110.0)",2025-05-02 08:00:00,2025-05-30 08:00:00,0,QA_Invest_1,Method
DEV00001,FIB4056,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.2361 mg/ml (LSL:7.0, USL:10.0)",2025-05-05 17:00:00,2025-06-05 17:00:00,1,QA_Manager,Under_Investigation
DEV00001,OCT4059,OOS_Result,Minor,"OOS result: assay_percent = 85.7796 % (LSL:95.0, USL:110.0)",2025-05-04 14:00:00,2025-06-28 14:00:00,0,QA_Manager,Method
DEV00001,OCT4059,OOS_Result,Major,"OOS result: protein_mg_ml = 6.652 mg/ml (LSL:7.0, USL:10.0)",2025-05-04 05:00:00,2025-06-22 05:00:00,1,QA_Manager,Method
DEV00001,OCT4060,OOS_Result,Minor,"OOS result: pH = 6.893 pH (LSL:6.9, USL:7.4)",2025-05-04 08:00:00,2025-07-01 08:00:00,0,QA_Invest_1,Personnel
DEV00001,FIB4063,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 321.9807 mOsm/kg (LSL:270.0, USL:320.0)",2025-05-06 05:00:00,2025-06-26 05:00:00,0,MSAT_Lead,Material
DEV00001,OCT4068,OOS_Result,Major,"OOS result: protein_mg_ml = 14.6933 mg/ml (LSL:7.0, USL:10.0)",2025-05-08 23:00:00,2025-07-20 23:00:00,1,QA_Manager,Material
DEV00001,OCT4081,OOS_Result,Major,"OOS result: protein_mg_ml = 11.9742 mg/ml (LSL:7.0, USL:10.0)",2025-05-11 00:00:00,2025-07-09 00:00:00,1,QA_Invest_1,Method
DEV00001,OCT4083,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 328.0179 mOsm/kg (LSL:270.0, USL:320.0)",2025-05-12 10:00:00,2025-06-04 10:00:00,0,QA_Invest_2,Material
DEV00001,OCT4088,OOS_Result,Major,"OOS result: assay_percent = 124.8375 % (LSL:95.0, USL:110.0)",2025-05-11 16:00:00,2025-08-03 16:00:00,1,MSAT_Lead,Method
DEV00001,FIB4092,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 327.5063 mOsm/kg (LSL:270.0, USL:320.0)",2025-05-16 01:00:00,2025-06-28 01:00:00,1,QA_Invest_1,Method
DEV00001,OCT4098,OOS_Result,Major,"OOS result: protein_mg_ml = 10.5029 mg/ml (LSL:7.0, USL:10.0)",2025-05-16 05:00:00,2025-06-01 05:00:00,1,MSAT_Lead,Method
DEV00001,OCT4107,OOS_Result,Critical,"OOS result: osmolality_mOsm_kg = 231.5409 mOsm/kg (LSL:270.0, USL:320.0)",2025-05-20 01:00:00,2025-07-08 01:00:00,1,QA_Manager,Under_Investigation
DEV00001,OCT4108,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 320.0231 mOsm/kg (LSL:270.0, USL:320.0)",2025-05-19 16:00:00,2025-08-11 16:00:00,1,QA_Manager,Under_Investigation
DEV00001,OCT4109,OOS_Result,Minor,"OOS result: protein_mg_ml = 13.2907 mg/ml (LSL:7.0, USL:10.0)",2025-05-18 21:00:00,2025-08-06 21:00:00,1,QA_Invest_3,Environment
DEV00001,FIB4121,OOS_Result,Major,"OOS result: fill_volume_ml = 11.1861 ml (LSL:9.5, USL:10.5)",2025-05-21 02:00:00,2025-07-02 02:00:00,1,QA_Manager,Personnel
DEV00001,OCT4129,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 239.2251 mOsm/kg (LSL:270.0, USL:320.0)",2025-05-25 05:00:00,2025-08-03 05:00:00,1,QA_Manager,Material
