test_id,lot_id,product,line,test_name,sample_date,result_date,review_date,result_value,unit,lsl,usl,oos_flag,reviewer,status,method_id,instrument_id
T0000003,FIB1578,fibryga,Line_B,osmolality_mOsm_kg,2023-06-14 02:00:00,2023-06-15 22:00:00,2023-06-16 17:00:00,298.7479,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_03
T0000004,FIB1578,fibryga,Line_B,fill_volume_ml,2023-06-13 08:00:00,2023-06-13 15:00:00,2023-06-14 10:00:00,10.109,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_05
T0000005,FIB1578,fibryga,Line_B,particulates_per_ml,2023-06-13 17:00:00,2023-06-15 07:00:00,2023-06-15 18:00:00,12.7764,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_05
T0000006,FIB1578,fibryga,Line_B,endotoxin_eu_ml,2023-06-13 22:00:00,2023-06-14 09:00:00,2023-06-15 08:00:00,0.1591,EU/ml,0.0,0.5,0,QC_Lead,Reviewed,MEND_001,INST_04
T0000007,FIB1578,fibryga,Line_B,protein_mg_ml,2023-06-13 17:00:00,2023-06-14 21:00:00,2023-06-15 05:00:00,8.8682,mg/ml,7.0,10.0,0,QC_Analyst_C,Reviewed,MPRO_001,INST_05
T0000001,OCT1579,octanate_LV,Line_B,assay_percent,2023-06-14 12:00:00,2023-06-14 17:00:00,2023-06-15 10:00:00,103.0456,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_01
T0000002,OCT1579,octanate_LV,Line_B,pH,2023-06-14 07:00:00,2023-06-14 15:00:00,2023-06-15 11:00:00,7.0684,pH,6.9,7.4,0,QC_Analyst_B,Reviewed,MPH_001,INST_04
T0000003,OCT1579,octanate_LV,Line_B,osmolality_mOsm_kg,2023-06-15 03:00:00,2023-06-15 15:00:00,2023-06-16 12:00:00,302.4763,mOsm/kg,270.0,320.0,0,QC_Senior_2,Reviewed,MOSM_001,INST_03
T0000004,OCT1579,octanate_LV,Line_B,fill_volume_ml,2023-06-14 08:00:00,2023-06-14 11:00:00,2023-06-15 02:00:00,9.6643,ml,9.5,10.5,0,QC_Lead,Reviewed,MFIL_001,INST_03
T0000005,OCT1579,octanate_LV,Line_B,particulates_per_ml,2023-06-15 07:00:00,2023-06-16 15:00:00,2023-06-16 22:00:00,20.3713,count/ml,0.0,50.0,0,QC_Senior_2,Reviewed,MPAR_001,INST_03
T0000006,OCT1579,octanate_LV,Line_B,endotoxin_eu_ml,2023-06-15 02:00:00,2023-06-15 13:00:00,2023-06-16 01:00:00,0.1981,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_04
T0000007,OCT1579,octanate_LV,Line_B,protein_mg_ml,2023-06-14 14:00:00,2023-06-15 12:00:00,2023-06-16 10:00:00,8.3104,mg/ml,7.0,10.0,0,QC_Analyst_C,Reviewed,MPRO_001,INST_03
T0000001,FIB1580,fibryga,Line_A,assay_percent,2023-06-14 18:00:00,2023-06-14 20:00:00,2023-06-15 16:00:00,104.5997,%,95.0,110.0,0,QC_Analyst_B,Reviewed,MASS_001,INST_03
T0000002,FIB1580,fibryga,Line_A,pH,2023-06-14 07:00:00,2023-06-14 14:00:00,2023-06-14 16:00:00,7.1723,pH,6.9,7.4,0,QC_Senior_2,Under_Review,MPH_001,INST_04
T0000003,FIB1580,fibryga,Line_A,osmolality_mOsm_kg,2023-06-15 06:00:00,2023-06-16 04:00:00,2023-06-16 09:00:00,288.5891,mOsm/kg,270.0,320.0,0,QC_Lead,Reviewed,MOSM_001,INST_05
T0000004,FIB1580,fibryga,Line_A,fill_volume_ml,2023-06-14 10:00:00,2023-06-14 12:00:00,2023-06-14 15:00:00,10.0978,ml,9.5,10.5,0,QC_Analyst_B,Reviewed,MFIL_001,INST_02
T0000005,FIB1580,fibryga,Line_A,particulates_per_ml,2023-06-15 10:00:00,2023-06-17 01:00:00,2023-06-17 02:00:00,11.1531,count/ml,0.0,50.0,0,QC_Analyst_C,Reviewed,MPAR_001,INST_04
T0000006,FIB1580,fibryga,Line_A,endotoxin_eu_ml,2023-06-15 06:00:00,2023-06-15 17:00:00,2023-06-16 11:00:00,0.1184,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_01
T0000007,FIB1580,fibryga,Line_A,protein_mg_ml,2023-06-15 01:00:00,2023-06-16 21:00:00,2023-06-17 02:00:00,8.6515,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_01
T0000001,OCT1581,octanate_LV,Line_A,assay_percent,2023-06-15 07:00:00,2023-06-15 09:00:00,2023-06-15 10:00:00,103.3323,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_04
T0000002,OCT1581,octanate_LV,Line_A,pH,2023-06-15 13:00:00,2023-06-15 17:00:00,2023-06-15 19:00:00,7.0549,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_02
T0000003,OCT1581,octanate_LV,Line_A,osmolality_mOsm_kg,2023-06-15 16:00:00,2023-06-16 23:00:00,2023-06-17 20:00:00,312.6478,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_01
T0000004,OCT1581,octanate_LV,Line_A,fill_volume_ml,2023-06-15 14:00:00,2023-06-15 16:00:00,2023-06-16 05:00:00,10.1358,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_04
T0000005,OCT1581,octanate_LV,Line_A,particulates_per_ml,2023-06-15 13:00:00,2023-06-15 21:00:00,2023-06-16 13:00:00,0.0,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_01
T0000006,OCT1581,octanate_LV,Line_A,endotoxin_eu_ml,2023-06-15 17:00:00,2023-06-17 02:00:00,2023-06-17 20:00:00,0.0731,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_01
T0000007,OCT1581,octanate_LV,Line_A,protein_mg_ml,2023-06-16 11:00:00,2023-06-16 21:00:00,2023-06-17 01:00:00,8.3841,mg/ml,7.0,10.0,0,QC_Senior_2,Reviewed,MPRO_001,INST_04
T0000001,FIB1582,fibryga,Line_B,assay_percent,2023-06-15 15:00:00,2023-06-15 18:00:00,2023-06-16 03:00:00,101.2514,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_04
T0000002,FIB1582,fibryga,Line_B,pH,2023-06-15 13:00:00,2023-06-15 18:00:00,2023-06-16 14:00:00,7.1591,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_01
T0000003,FIB1582,fibryga,Line_B,osmolality_mOsm_kg,2023-06-15 21:00:00,2023-06-17 20:00:00,2023-06-18 06:00:00,295.6426,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_02
T0000004,FIB1582,fibryga,Line_B,fill_volume_ml,2023-06-15 14:00:00,2023-06-15 17:00:00,2023-06-16 17:00:00,9.7489,ml,9.5,10.5,0,QC_Senior_1,Reviewed,MFIL_001,INST_02
T0000005,FIB1582,fibryga,Line_B,particulates_per_ml,2023-06-16 06:00:00,2023-06-17 11:00:00,2023-06-18 04:00:00,15.0146,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_01
T0000006,FIB1582,fibryga,Line_B,endotoxin_eu_ml,2023-06-16 03:00:00,2023-06-16 12:00:00,2023-06-16 17:00:00,0.1347,EU/ml,0.0,0.5,0,QC_Analyst_C,Reviewed,MEND_001,INST_05
T0000007,FIB1582,fibryga,Line_B,protein_mg_ml,2023-06-16 00:00:00,2023-06-17 04:00:00,2023-06-17 15:00:00,9.0069,mg/ml,7.0,10.0,0,QC_Analyst_C,Reviewed,MPRO_001,INST_02
T0000001,OCT1583,octanate_LV,Line_A,assay_percent,2023-06-16 17:00:00,2023-06-16 19:00:00,2023-06-17 12:00:00,100.545,%,95.0,110.0,0,QC_Analyst_B,Reviewed,MASS_001,INST_03
T0000002,OCT1583,octanate_LV,Line_A,pH,2023-06-16 16:00:00,2023-06-16 22:00:00,2023-06-17 00:00:00,7.2843,pH,6.9,7.4,0,QC_Analyst_C,Reviewed,MPH_001,INST_03
T0000003,OCT1583,octanate_LV,Line_A,osmolality_mOsm_kg,2023-06-16 12:00:00,2023-06-17 06:00:00,2023-06-17 16:00:00,277.0603,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_02
T0000004,OCT1583,octanate_LV,Line_A,fill_volume_ml,2023-06-16 11:00:00,2023-06-16 14:00:00,2023-06-16 22:00:00,10.2467,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_04
T0000005,OCT1583,octanate_LV,Line_A,particulates_per_ml,2023-06-17 03:00:00,2023-06-17 18:00:00,2023-06-18 16:00:00,16.0644,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_01
T0000006,OCT1583,octanate_LV,Line_A,endotoxin_eu_ml,2023-06-17 10:00:00,2023-06-18 07:00:00,2023-06-19 03:00:00,0.193,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_05
T0000007,OCT1583,octanate_LV,Line_A,protein_mg_ml,2023-06-17 01:00:00,2023-06-18 13:00:00,2023-06-19 03:00:00,8.5638,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_05
T0000001,FIB1584,fibryga,Line_B,assay_percent,2023-06-16 08:00:00,2023-06-16 11:00:00,2023-06-17 04:00:00,105.6908,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_02
T0000002,FIB1584,fibryga,Line_B,pH,2023-06-16 15:00:00,2023-06-16 17:00:00,2023-06-16 19:00:00,7.119,pH,6.9,7.4,0,QC_Senior_2,Reviewed,MPH_001,INST_01
T0000003,FIB1584,fibryga,Line_B,osmolality_mOsm_kg,2023-06-17 10:00:00,2023-06-19 07:00:00,2023-06-19 20:00:00,286.8166,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_04
T0000004,FIB1584,fibryga,Line_B,fill_volume_ml,2023-06-16 06:00:00,2023-06-16 13:00:00,2023-06-16 19:00:00,10.2631,ml,9.5,10.5,0,QC_Senior_1,Reviewed,MFIL_001,INST_03
T0000005,FIB1584,fibryga,Line_B,particulates_per_ml,2023-06-17 07:00:00,2023-06-19 05:00:00,2023-06-19 08:00:00,16.7737,count/ml,0.0,50.0,0,QC_Analyst_C,Reviewed,MPAR_001,INST_04
T0000006,FIB1584,fibryga,Line_B,endotoxin_eu_ml,2023-06-16 15:00:00,2023-06-18 01:00:00,2023-06-18 11:00:00,0.1611,EU/ml,0.0,0.5,0,QC_Analyst_C,Under_Review,MEND_001,INST_03
T0000007,FIB1584,fibryga,Line_B,protein_mg_ml,2023-06-17 08:00:00,2023-06-19 00:00:00,2023-06-19 09:00:00,9.4878,mg/ml,7.0,10.0,0,QC_Analyst_C,Reviewed,MPRO_001,INST_01
T0000001,FIB1585,fibryga,Line_C,assay_percent,2023-06-16 09:00:00,2023-06-16 16:00:00,2023-06-17 13:00:00,99.6105,%,95.0,110.0,0,QC_Analyst_C,Reviewed,MASS_001,INST_02
T0000002,FIB1585,fibryga,Line_C,pH,2023-06-16 13:00:00,2023-06-16 19:00:00,2023-06-17 19:00:00,7.1976,pH,6.9,7.4,0,QC_Analyst_B,Reviewed,MPH_001,INST_04
T0000003,FIB1585,fibryga,Line_C,osmolality_mOsm_kg,2023-06-17 12:00:00,2023-06-18 09:00:00,2023-06-18 14:00:00,292.9213,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_04
T0000004,FIB1585,fibryga,Line_C,fill_volume_ml,2023-06-16 11:00:00,2023-06-16 15:00:00,2023-06-17 15:00:00,10.0302,ml,9.5,10.5,0,QC_Senior_1,Reviewed,MFIL_001,INST_05
T0000005,FIB1585,fibryga,Line_C,particulates_per_ml,2023-06-17 12:00:00,2023-06-18 14:00:00,2023-06-19 04:00:00,17.9626,count/ml,0.0,50.0,0,QC_Analyst_C,Reviewed,MPAR_001,INST_02
T0000006,FIB1585,fibryga,Line_C,endotoxin_eu_ml,2023-06-17 11:00:00,2023-06-17 20:00:00,2023-06-18 20:00:00,0.075,EU/ml,0.0,0.5,0,QC_Analyst_C,Reviewed,MEND_001,INST_04
T0000007,FIB1585,fibryga,Line_C,protein_mg_ml,2023-06-16 22:00:00,2023-06-18 18:00:00,2023-06-19 04:00:00,7.8769,mg/ml,7.0,10.0,0,QC_Senior_2,Under_Review,MPRO_001,INST_02
T0000001,OCT1586,octanate_LV,Line_B,assay_percent,2023-06-17 09:00:00,2023-06-17 12:00:00,2023-06-17 20:00:00,106.283,%,95.0,110.0,0,QC_Analyst_C,Reviewed,MASS_001,INST_02
T0000002,OCT1586,octanate_LV,Line_B,pH,2023-06-17 11:00:00,2023-06-17 16:00:00,2023-06-18 06:00:00,7.2209,pH,6.9,7.4,0,QC_Analyst_B,Reviewed,MPH_001,INST_05
T0000003,OCT1586,octanate_LV,Line_B,osmolality_mOsm_kg,2023-06-18 07:00:00,2023-06-19 17:00:00,2023-06-20 05:00:00,299.2483,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_02
T0000004,OCT1586,octanate_LV,Line_B,fill_volume_ml,2023-06-17 16:00:00,2023-06-17 18:00:00,2023-06-18 02:00:00,10.0865,ml,9.5,10.5,0,QC_Analyst_A,Reviewed,MFIL_001,INST_02
T0000005,OCT1586,octanate_LV,Line_B,particulates_per_ml,2023-06-18 08:00:00,2023-06-19 21:00:00,2023-06-20 18:00:00,15.6168,count/ml,0.0,50.0,0,QC_Analyst_A,Reviewed,MPAR_001,INST_04
T0000006,OCT1586,octanate_LV,Line_B,endotoxin_eu_ml,2023-06-18 03:00:00,2023-06-18 11:00:00,2023-06-18 15:00:00,0.2178,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_03
T0000007,OCT1586,octanate_LV,Line_B,protein_mg_ml,2023-06-18 11:00:00,2023-06-20 04:00:00,2023-06-20 08:00:00,8.3397,mg/ml,7.0,10.0,0,QC_Analyst_B,Reviewed,MPRO_001,INST_02
T0000001,FIB1587,fibryga,Line_A,assay_percent,2023-06-17 15:00:00,2023-06-17 19:00:00,2023-06-18 01:00:00,103.1492,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_04
T0000002,FIB1587,fibryga,Line_A,pH,2023-06-17 17:00:00,2023-06-17 22:00:00,2023-06-18 09:00:00,7.2417,pH,6.9,7.4,0,QC_Senior_1,Reviewed,MPH_001,INST_05
T0000003,FIB1587,fibryga,Line_A,osmolality_mOsm_kg,2023-06-18 02:00:00,2023-06-20 02:00:00,2023-06-20 14:00:00,290.6715,mOsm/kg,270.0,320.0,0,QC_Lead,Reviewed,MOSM_001,INST_02
T0000004,FIB1587,fibryga,Line_A,fill_volume_ml,2023-06-17 07:00:00,2023-06-17 15:00:00,2023-06-18 03:00:00,10.2838,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_01
T0000005,FIB1587,fibryga,Line_A,particulates_per_ml,2023-06-17 13:00:00,2023-06-17 22:00:00,2023-06-18 19:00:00,7.705,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_02
T0000006,FIB1587,fibryga,Line_A,endotoxin_eu_ml,2023-06-18 02:00:00,2023-06-19 17:00:00,2023-06-20 01:00:00,0.5065,EU/ml,0.0,0.5,1,QC_Senior_2,Reviewed,MEND_001,INST_04
T0000007,FIB1587,fibryga,Line_A,protein_mg_ml,2023-06-18 08:00:00,2023-06-19 18:00:00,2023-06-20 15:00:00,2.9766,mg/ml,7.0,10.0,1,QC_Senior_1,Reviewed,MPRO_001,INST_02
T0000001,FIB1588,fibryga,Line_C,assay_percent,2023-06-17 12:00:00,2023-06-17 20:00:00,2023-06-18 11:00:00,101.8204,%,95.0,110.0,0,QC_Analyst_B,Reviewed,MASS_001,INST_01
T0000002,FIB1588,fibryga,Line_C,pH,2023-06-17 07:00:00,2023-06-17 11:00:00,2023-06-17 19:00:00,6.9988,pH,6.9,7.4,0,QC_Analyst_C,Reviewed,MPH_001,INST_05
T0000003,FIB1588,fibryga,Line_C,osmolality_mOsm_kg,2023-06-18 04:00:00,2023-06-19 18:00:00,2023-06-19 21:00:00,294.5425,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_03
T0000004,FIB1588,fibryga,Line_C,fill_volume_ml,2023-06-17 08:00:00,2023-06-17 14:00:00,2023-06-17 22:00:00,9.894,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_01
T0000005,FIB1588,fibryga,Line_C,particulates_per_ml,2023-06-17 21:00:00,2023-06-18 17:00:00,2023-06-19 10:00:00,13.6111,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_01
T0000006,FIB1588,fibryga,Line_C,endotoxin_eu_ml,2023-06-18 01:00:00,2023-06-19 16:00:00,2023-06-20 02:00:00,0.1431,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_03
T0000007,FIB1588,fibryga,Line_C,protein_mg_ml,2023-06-17 21:00:00,2023-06-18 08:00:00,2023-06-18 20:00:00,9.2662,mg/ml,7.0,10.0,0,QC_Analyst_C,Reviewed,MPRO_001,INST_05
T0000001,OCT1589,octanate,Line_B,assay_percent,2023-06-18 10:00:00,2023-06-18 15:00:00,2023-06-19 02:00:00,103.0813,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_04
T0000002,OCT1589,octanate,Line_B,pH,2023-06-18 18:00:00,2023-06-19 02:00:00,2023-06-19 08:00:00,7.1746,pH,6.9,7.4,0,QC_Senior_2,Reviewed,MPH_001,INST_05
T0000003,OCT1589,octanate,Line_B,osmolality_mOsm_kg,2023-06-19 05:00:00,2023-06-21 02:00:00,2023-06-21 20:00:00,286.8538,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_03
T0000004,OCT1589,octanate,Line_B,fill_volume_ml,2023-06-18 06:00:00,2023-06-18 13:00:00,2023-06-19 10:00:00,9.9179,ml,9.5,10.5,0,QC_Analyst_A,Reviewed,MFIL_001,INST_03
T0000005,OCT1589,octanate,Line_B,particulates_per_ml,2023-06-19 08:00:00,2023-06-21 05:00:00,2023-06-22 01:00:00,29.0118,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_03
T0000006,OCT1589,octanate,Line_B,endotoxin_eu_ml,2023-06-18 20:00:00,2023-06-20 03:00:00,2023-06-20 10:00:00,0.1132,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_04
T0000007,OCT1589,octanate,Line_B,protein_mg_ml,2023-06-19 10:00:00,2023-06-21 09:00:00,2023-06-22 03:00:00,9.825,mg/ml,7.0,10.0,0,QC_Lead,Reviewed,MPRO_001,INST_02
T0000001,FIB1590,fibryga,Line_A,assay_percent,2023-06-18 18:00:00,2023-06-18 21:00:00,2023-06-19 05:00:00,101.8194,%,95.0,110.0,0,QC_Analyst_B,Reviewed,MASS_001,INST_01
T0000002,FIB1590,fibryga,Line_A,pH,2023-06-18 06:00:00,2023-06-18 13:00:00,2023-06-19 11:00:00,7.1502,pH,6.9,7.4,0,QC_Analyst_C,Reviewed,MPH_001,INST_02
T0000003,FIB1590,fibryga,Line_A,osmolality_mOsm_kg,2023-06-19 07:00:00,2023-06-20 12:00:00,2023-06-21 10:00:00,312.8444,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_04
T0000004,FIB1590,fibryga,Line_A,fill_volume_ml,2023-06-18 13:00:00,2023-06-18 20:00:00,2023-06-19 20:00:00,10.2408,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_03
T0000005,FIB1590,fibryga,Line_A,particulates_per_ml,2023-06-19 04:00:00,2023-06-20 19:00:00,2023-06-20 21:00:00,16.7908,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_01
T0000006,FIB1590,fibryga,Line_A,endotoxin_eu_ml,2023-06-19 02:00:00,2023-06-20 08:00:00,2023-06-20 12:00:00,0.1306,EU/ml,0.0,0.5,0,QC_Analyst_C,Reviewed,MEND_001,INST_04
T0000007,FIB1590,fibryga,Line_A,protein_mg_ml,2023-06-18 16:00:00,2023-06-19 18:00:00,2023-06-20 13:00:00,8.4553,mg/ml,7.0,10.0,0,QC_Analyst_A,Reviewed,MPRO_001,INST_05
T0000001,OCT1591,octanate_LV,Line_A,assay_percent,2023-06-19 10:00:00,2023-06-19 14:00:00,2023-06-19 22:00:00,103.4463,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_04
T0000002,OCT1591,octanate_LV,Line_A,pH,2023-06-19 07:00:00,2023-06-19 10:00:00,2023-06-19 21:00:00,7.2213,pH,6.9,7.4,0,QC_Analyst_B,Reviewed,MPH_001,INST_05
T0000003,OCT1591,octanate_LV,Line_A,osmolality_mOsm_kg,2023-06-20 09:00:00,2023-06-22 06:00:00,2023-06-22 09:00:00,300.0508,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_02
T0000004,OCT1591,octanate_LV,Line_A,fill_volume_ml,2023-06-19 11:00:00,2023-06-19 16:00:00,2023-06-19 22:00:00,10.1428,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_03
T0000005,OCT1591,octanate_LV,Line_A,particulates_per_ml,2023-06-19 18:00:00,2023-06-20 14:00:00,2023-06-20 18:00:00,27.9855,count/ml,0.0,50.0,0,QC_Analyst_A,Reviewed,MPAR_001,INST_05
T0000006,OCT1591,octanate_LV,Line_A,endotoxin_eu_ml,2023-06-19 16:00:00,2023-06-21 11:00:00,2023-06-22 01:00:00,0.1691,EU/ml,0.0,0.5,0,QC_Lead,Reviewed,MEND_001,INST_03
T0000007,OCT1591,octanate_LV,Line_A,protein_mg_ml,2023-06-19 16:00:00,2023-06-21 06:00:00,2023-06-21 22:00:00,8.7493,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_02
T0000001,OCT1592,octanate_LV,Line_B,assay_percent,2023-06-19 06:00:00,2023-06-19 13:00:00,2023-06-20 08:00:00,98.247,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_01
T0000002,OCT1592,octanate_LV,Line_B,pH,2023-06-19 12:00:00,2023-06-19 17:00:00,2023-06-20 13:00:00,6.9395,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_05
T0000003,OCT1592,octanate_LV,Line_B,osmolality_mOsm_kg,2023-06-19 22:00:00,2023-06-21 07:00:00,2023-06-22 00:00:00,304.6605,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_03
T0000004,OCT1592,octanate_LV,Line_B,fill_volume_ml,2023-06-19 15:00:00,2023-06-19 18:00:00,2023-06-20 01:00:00,10.0358,ml,9.5,10.5,0,QC_Analyst_A,Reviewed,MFIL_001,INST_05
T0000005,OCT1592,octanate_LV,Line_B,particulates_per_ml,2023-06-19 22:00:00,2023-06-21 01:00:00,2023-06-21 02:00:00,14.2054,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_01
T0000006,OCT1592,octanate_LV,Line_B,endotoxin_eu_ml,2023-06-20 00:00:00,2023-06-20 08:00:00,2023-06-21 07:00:00,0.1622,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_03
T0000007,OCT1592,octanate_LV,Line_B,protein_mg_ml,2023-06-20 11:00:00,2023-06-21 02:00:00,2023-06-21 20:00:00,8.4517,mg/ml,7.0,10.0,0,QC_Senior_2,Reviewed,MPRO_001,INST_04
T0000001,FIB1593,fibryga,Line_A,assay_percent,2023-06-19 11:00:00,2023-06-19 16:00:00,2023-06-19 19:00:00,105.6578,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_02
T0000002,FIB1593,fibryga,Line_A,pH,2023-06-19 18:00:00,2023-06-20 00:00:00,2023-06-20 17:00:00,7.1569,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_03
T0000003,FIB1593,fibryga,Line_A,osmolality_mOsm_kg,2023-06-20 09:00:00,2023-06-21 13:00:00,2023-06-21 22:00:00,291.0369,mOsm/kg,270.0,320.0,0,QC_Analyst_A,Reviewed,MOSM_001,INST_03
T0000004,FIB1593,fibryga,Line_A,fill_volume_ml,2023-06-19 18:00:00,2023-06-19 22:00:00,2023-06-20 20:00:00,10.1985,ml,9.5,10.5,0,QC_Lead,Reviewed,MFIL_001,INST_03
T0000005,FIB1593,fibryga,Line_A,particulates_per_ml,2023-06-19 15:00:00,2023-06-20 17:00:00,2023-06-21 07:00:00,16.1104,count/ml,0.0,50.0,0,QC_Analyst_C,Reviewed,MPAR_001,INST_05
T0000006,FIB1593,fibryga,Line_A,endotoxin_eu_ml,2023-06-19 18:00:00,2023-06-20 08:00:00,2023-06-20 21:00:00,0.1763,EU/ml,0.0,0.5,0,QC_Analyst_C,Reviewed,MEND_001,INST_02
T0000007,FIB1593,fibryga,Line_A,protein_mg_ml,2023-06-20 10:00:00,2023-06-21 21:00:00,2023-06-22 04:00:00,8.1181,mg/ml,7.0,10.0,0,QC_Analyst_C,Reviewed,MPRO_001,INST_05
T0000001,FIB1594,fibryga,Line_C,assay_percent,2023-06-19 12:00:00,2023-06-19 17:00:00,2023-06-19 19:00:00,100.6805,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_03
T0000002,FIB1594,fibryga,Line_C,pH,2023-06-19 06:00:00,2023-06-19 11:00:00,2023-06-20 11:00:00,7.1567,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_05
T0000003,FIB1594,fibryga,Line_C,osmolality_mOsm_kg,2023-06-20 08:00:00,2023-06-21 14:00:00,2023-06-21 15:00:00,300.1539,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_01
T0000004,FIB1594,fibryga,Line_C,fill_volume_ml,2023-06-19 12:00:00,2023-06-19 18:00:00,2023-06-20 14:00:00,10.122,ml,9.5,10.5,0,QC_Lead,Reviewed,MFIL_001,INST_04
T0000005,FIB1594,fibryga,Line_C,particulates_per_ml,2023-06-20 12:00:00,2023-06-21 12:00:00,2023-06-22 04:00:00,15.7807,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_02
T0000006,FIB1594,fibryga,Line_C,endotoxin_eu_ml,2023-06-20 09:00:00,2023-06-21 10:00:00,2023-06-21 11:00:00,0.0582,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_05
T0000007,FIB1594,fibryga,Line_C,protein_mg_ml,2023-06-19 21:00:00,2023-06-21 13:00:00,2023-06-21 20:00:00,8.1538,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_01
T0000001,OCT1595,octanate_LV,Line_A,assay_percent,2023-06-20 07:00:00,2023-06-20 13:00:00,2023-06-21 11:00:00,104.7227,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_04
T0000002,OCT1595,octanate_LV,Line_A,pH,2023-06-20 07:00:00,2023-06-20 12:00:00,2023-06-21 09:00:00,7.1262,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_05
T0000003,OCT1595,octanate_LV,Line_A,osmolality_mOsm_kg,2023-06-21 08:00:00,2023-06-22 01:00:00,2023-06-22 17:00:00,297.0434,mOsm/kg,270.0,320.0,0,QC_Senior_2,Reviewed,MOSM_001,INST_02
